time,y
2022-02-25 14:10:00+05:30,1455.0
2022-02-25 14:12:00+05:30,1454.75
2022-02-25 14:14:00+05:30,1456.1
2022-02-25 14:16:00+05:30,1455.7
2022-02-25 14:18:00+05:30,1456.95
2022-02-25 14:20:00+05:30,1456.8
2022-02-25 14:22:00+05:30,1457.75
2022-02-25 14:24:00+05:30,1461.45
2022-02-25 14:26:00+05:30,1460.2
2022-02-25 14:28:00+05:30,1459.6
2022-02-25 14:30:00+05:30,1459.0
2022-02-25 14:32:00+05:30,1460.55
2022-02-25 14:34:00+05:30,1457.55
2022-02-25 14:36:00+05:30,1452.6
2022-02-25 14:38:00+05:30,1450.65
2022-02-25 14:40:00+05:30,1452.15
2022-02-25 14:42:00+05:30,1453.2
2022-02-25 14:44:00+05:30,1453.85
2022-02-25 14:46:00+05:30,1456.3
2022-02-25 14:48:00+05:30,1456.2
2022-02-25 14:50:00+05:30,1456.75
2022-02-25 14:52:00+05:30,1458.0
2022-02-25 14:54:00+05:30,1458.85
2022-02-25 14:56:00+05:30,1456.3
2022-02-25 14:58:00+05:30,1456.45
2022-02-25 15:00:00+05:30,1456.15
2022-02-25 15:02:00+05:30,1455.15
2022-02-25 15:04:00+05:30,1457.35
2022-02-25 15:06:00+05:30,1456.8
2022-02-25 15:08:00+05:30,1458.35
2022-02-25 15:10:00+05:30,1458.6
2022-02-25 15:12:00+05:30,1457.45
2022-02-25 15:14:00+05:30,1457.05
2022-02-25 15:16:00+05:30,1454.4
2022-02-25 15:18:00+05:30,1452.9
2022-02-25 15:20:00+05:30,1456.45
2022-02-25 15:22:00+05:30,1453.95
2022-02-25 15:24:00+05:30,1454.0
2022-02-25 15:26:00+05:30,1456.35
2022-02-28 09:40:00+05:30,1418.3
2022-02-28 09:42:00+05:30,1418.6
2022-02-28 09:44:00+05:30,1422.85
2022-02-28 09:46:00+05:30,1424.4
2022-02-28 09:48:00+05:30,1422.05
2022-02-28 09:50:00+05:30,1422.7
2022-02-28 09:52:00+05:30,1423.75
2022-02-28 09:54:00+05:30,1422.35
2022-02-28 09:56:00+05:30,1423.15
2022-02-28 09:58:00+05:30,1422.65
2022-02-28 10:00:00+05:30,1422.25
2022-02-28 10:02:00+05:30,1421.65
2022-02-28 10:04:00+05:30,1422.7
2022-02-28 10:06:00+05:30,1422.35
2022-02-28 10:08:00+05:30,1419.75
2022-02-28 10:10:00+05:30,1420.85
2022-02-28 10:12:00+05:30,1419.5
2022-02-28 10:14:00+05:30,1420.0
2022-02-28 10:16:00+05:30,1419.85
2022-02-28 10:18:00+05:30,1421.0
2022-02-28 10:20:00+05:30,1421.5
2022-02-28 10:22:00+05:30,1421.9
2022-02-28 10:24:00+05:30,1420.0
2022-02-28 10:26:00+05:30,1419.2
2022-02-28 10:28:00+05:30,1418.95
2022-02-28 10:30:00+05:30,1418.6
2022-02-28 10:32:00+05:30,1419.0
2022-02-28 10:34:00+05:30,1420.1
2022-02-28 10:36:00+05:30,1419.8
2022-02-28 10:38:00+05:30,1420.05
2022-02-28 10:40:00+05:30,1422.05
2022-02-28 10:42:00+05:30,1420.8
2022-02-28 10:44:00+05:30,1422.1
2022-02-28 10:46:00+05:30,1423.5
2022-02-28 10:48:00+05:30,1421.2
2022-02-28 10:50:00+05:30,1422.65
2022-02-28 10:52:00+05:30,1422.6
2022-02-28 10:54:00+05:30,1424.1
2022-02-28 10:56:00+05:30,1425.45
2022-02-28 10:58:00+05:30,1426.45
2022-02-28 11:00:00+05:30,1424.7
2022-02-28 11:02:00+05:30,1428.4
2022-02-28 11:04:00+05:30,1429.0
2022-02-28 11:06:00+05:30,1430.2
2022-02-28 11:08:00+05:30,1427.5
2022-02-28 11:10:00+05:30,1429.85
2022-02-28 11:12:00+05:30,1428.5
2022-02-28 11:14:00+05:30,1428.4
2022-02-28 11:16:00+05:30,1429.1
2022-02-28 11:18:00+05:30,1424.4
2022-02-28 11:20:00+05:30,1425.9
2022-02-28 11:22:00+05:30,1426.85
2022-02-28 11:24:00+05:30,1428.5
2022-02-28 11:26:00+05:30,1428.35
2022-02-28 11:28:00+05:30,1428.2
2022-02-28 11:30:00+05:30,1429.3
2022-02-28 11:32:00+05:30,1427.95
2022-02-28 11:34:00+05:30,1428.2
2022-02-28 11:36:00+05:30,1427.05
2022-02-28 11:38:00+05:30,1427.0
2022-02-28 11:40:00+05:30,1426.25
2022-02-28 11:42:00+05:30,1425.55
2022-02-28 11:44:00+05:30,1425.7
2022-02-28 11:46:00+05:30,1425.65
2022-02-28 11:48:00+05:30,1426.95
2022-02-28 11:50:00+05:30,1427.55
2022-02-28 11:52:00+05:30,1427.6
2022-02-28 11:54:00+05:30,1428.95
2022-02-28 11:56:00+05:30,1432.4
2022-02-28 11:58:00+05:30,1432.85
2022-02-28 12:00:00+05:30,1435.0
2022-02-28 12:02:00+05:30,1432.8
2022-02-28 12:04:00+05:30,1434.9
2022-02-28 12:06:00+05:30,1435.85
2022-02-28 12:08:00+05:30,1435.7
2022-02-28 12:10:00+05:30,1436.9
2022-02-28 12:12:00+05:30,1435.0
2022-02-28 12:14:00+05:30,1433.65
2022-02-28 12:16:00+05:30,1433.35
2022-02-28 12:18:00+05:30,1431.0
2022-02-28 12:20:00+05:30,1430.4
2022-02-28 12:22:00+05:30,1430.85
2022-02-28 12:24:00+05:30,1432.6
2022-02-28 12:26:00+05:30,1432.55
2022-02-28 12:28:00+05:30,1432.85
2022-02-28 12:30:00+05:30,1433.0
2022-02-28 12:32:00+05:30,1432.5
2022-02-28 12:34:00+05:30,1436.45
2022-02-28 12:36:00+05:30,1436.85
2022-02-28 12:38:00+05:30,1433.75
2022-02-28 12:40:00+05:30,1430.9
2022-02-28 12:42:00+05:30,1430.8
2022-02-28 12:44:00+05:30,1428.7
2022-02-28 12:46:00+05:30,1428.9
2022-02-28 12:48:00+05:30,1427.3
2022-02-28 12:50:00+05:30,1427.6
2022-02-28 12:52:00+05:30,1427.6
2022-02-28 12:54:00+05:30,1426.95
2022-02-28 12:56:00+05:30,1426.05
2022-02-28 12:58:00+05:30,1427.6
2022-02-28 13:00:00+05:30,1427.0
2022-02-28 13:02:00+05:30,1428.0
2022-02-28 13:04:00+05:30,1427.25
2022-02-28 13:06:00+05:30,1429.1
2022-02-28 13:08:00+05:30,1428.6
2022-02-28 13:10:00+05:30,1429.35
2022-02-28 13:12:00+05:30,1429.05
2022-02-28 13:14:00+05:30,1428.0
2022-02-28 13:16:00+05:30,1426.95
2022-02-28 13:18:00+05:30,1426.4
2022-02-28 13:20:00+05:30,1425.45
2022-02-28 13:22:00+05:30,1426.65
2022-02-28 13:24:00+05:30,1426.4
2022-02-28 13:26:00+05:30,1424.75
2022-02-28 13:28:00+05:30,1424.75
2022-02-28 13:30:00+05:30,1425.2
2022-02-28 13:32:00+05:30,1424.8
2022-02-28 13:34:00+05:30,1425.3
2022-02-28 13:36:00+05:30,1426.25
2022-02-28 13:38:00+05:30,1424.75
2022-02-28 13:40:00+05:30,1425.15
2022-02-28 13:42:00+05:30,1425.35
2022-02-28 13:44:00+05:30,1425.4
2022-02-28 13:46:00+05:30,1426.95
2022-02-28 13:48:00+05:30,1425.3
2022-02-28 13:50:00+05:30,1425.0
2022-02-28 13:52:00+05:30,1425.4
2022-02-28 13:54:00+05:30,1425.5
2022-02-28 13:56:00+05:30,1425.4
2022-02-28 13:58:00+05:30,1425.1
2022-02-28 14:00:00+05:30,1425.4
2022-02-28 14:02:00+05:30,1422.7
2022-02-28 14:04:00+05:30,1422.0
2022-02-28 14:06:00+05:30,1422.3
2022-02-28 14:08:00+05:30,1420.9
2022-02-28 14:10:00+05:30,1419.6
2022-02-28 14:12:00+05:30,1422.25
2022-02-28 14:14:00+05:30,1421.35
2022-02-28 14:16:00+05:30,1422.45
2022-02-28 14:18:00+05:30,1424.4
2022-02-28 14:20:00+05:30,1421.85
2022-02-28 14:22:00+05:30,1422.8
2022-02-28 14:24:00+05:30,1422.85
2022-02-28 14:26:00+05:30,1422.35
2022-02-28 14:28:00+05:30,1422.3
2022-02-28 14:30:00+05:30,1421.95
2022-02-28 14:32:00+05:30,1422.5
2022-02-28 14:34:00+05:30,1419.6
2022-02-28 14:36:00+05:30,1421.45
2022-02-28 14:38:00+05:30,1421.3
2022-02-28 14:40:00+05:30,1421.8
2022-02-28 14:42:00+05:30,1422.3
2022-02-28 14:44:00+05:30,1422.1
2022-02-28 14:46:00+05:30,1420.1
2022-02-28 14:48:00+05:30,1421.1
2022-02-28 14:50:00+05:30,1421.25
2022-02-28 14:52:00+05:30,1421.75
2022-02-28 14:54:00+05:30,1422.65
2022-02-28 14:56:00+05:30,1422.05
2022-02-28 14:58:00+05:30,1421.85
2022-02-28 15:00:00+05:30,1422.5
2022-02-28 15:02:00+05:30,1424.8
2022-02-28 15:04:00+05:30,1425.0
2022-02-28 15:06:00+05:30,1429.45
2022-02-28 15:08:00+05:30,1427.2
2022-02-28 15:10:00+05:30,1426.3
2022-02-28 15:12:00+05:30,1425.6
2022-02-28 15:14:00+05:30,1426.05
2022-02-28 15:16:00+05:30,1426.7
2022-02-28 15:18:00+05:30,1427.1
2022-02-28 15:20:00+05:30,1426.0
2022-02-28 15:22:00+05:30,1425.55
2022-02-28 15:24:00+05:30,1426.3
2022-02-28 15:26:00+05:30,1426.2
2022-03-01 09:40:00+05:30,1426.25
2022-03-01 09:42:00+05:30,1426.25
2022-03-01 09:44:00+05:30,1426.25
2022-03-01 09:46:00+05:30,1426.25
2022-03-01 09:48:00+05:30,1426.25
2022-03-01 09:50:00+05:30,1426.25
2022-03-01 09:52:00+05:30,1426.25
2022-03-01 09:54:00+05:30,1426.25
2022-03-01 09:56:00+05:30,1426.25
2022-03-01 09:58:00+05:30,1426.25
2022-03-01 10:00:00+05:30,1426.25
2022-03-01 10:02:00+05:30,1426.25
2022-03-01 10:04:00+05:30,1426.25
2022-03-01 10:06:00+05:30,1426.25
2022-03-01 10:08:00+05:30,1426.25
2022-03-01 10:10:00+05:30,1426.25
2022-03-01 10:12:00+05:30,1426.25
2022-03-01 10:14:00+05:30,1426.25
2022-03-01 10:16:00+05:30,1426.25
2022-03-01 10:18:00+05:30,1426.25
2022-03-01 10:20:00+05:30,1426.25
2022-03-01 10:22:00+05:30,1426.25
2022-03-01 10:24:00+05:30,1426.25
2022-03-01 10:26:00+05:30,1426.25
2022-03-01 10:28:00+05:30,1426.25
2022-03-01 10:30:00+05:30,1426.25
2022-03-01 10:32:00+05:30,1426.25
2022-03-01 10:34:00+05:30,1426.25
2022-03-01 10:36:00+05:30,1426.25
2022-03-01 10:38:00+05:30,1426.25
2022-03-01 10:40:00+05:30,1426.25
2022-03-01 10:42:00+05:30,1426.25
